,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,PREVIOUS_LOANS_COUNT,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,DAYS_CREDIT_UPDATE,AMT_ANNUITY_y,MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,SK_ID_PREV,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,HOUR_APPR_PROCESS_START_y,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,DAYS_DECISION,SELLERPLACE_AREA,CNT_PAYMENT,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,MONTHS_BALANCE_x,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,SK_DPD_x,SK_DPD_DEF_x,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT,MONTHS_BALANCE_y,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,SK_DPD_y,SK_DPD_DEF_y
10,100014,0.0,Cash loans,F,N,Y,1,112500.0,652500.0,21177.0,652500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0228,-10197,-679.0,-4427.0,-738,,1,1,0,1,0,0,Core staff,3.0,2,2,SATURDAY,15,0,0,0,0,0,0,Medicine,0.3197601716755032,0.6518623334244781,0.363945238612397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-844.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0665882122192801,0.1724137931034483,37500.0,0.18824,0.0324551724137931,8.0,-1095.375,0.0,-387.375,-821.3333333333334,3726.3525,0.0,341241.553125,151642.8,0.0,0.0,-615.875,,,2.0,1733828.5,12806.55,96536.25,102834.0,0.0,96536.25,13.5,1.0,0.0,,,-473.0,765.0,9.0,365243.0,-438.5,-198.5,182380.0,182384.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.161764705882353,-343.6470588235294,-351.54411764705884,12805.361470588236,11104.856470588236,-12.0,9.0,5.5,0.0,0.0
11,100015,0.0,Cash loans,F,N,Y,0,38419.155,148365.0,10678.5,135000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-20417,,-5246.0,-2512,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,7,0,0,0,0,0,0,XNA,0.7220444501416448,0.5551831615131809,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2396.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,,0.2589502578101304,19209.5775,0.2779472895746926,0.0719745222929936,4.0,-947.75,0.0,-598.25,-555.5,,0.0,102373.875,0.0,0.0,0.0,-551.25,,,1.0,1027737.0,7666.92,68850.0,67077.0,6885.0,68850.0,8.0,1.0,0.1013816677360118,,,-2396.0,110.0,10.0,365243.0,-2360.0,-2090.0,-2090.0,-2084.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,5.5,-2225.0,-2237.9,7658.680499999999,7658.680499999999,-74.0,10.0,5.0,1.181818181818182,1.181818181818182
12,100016,0.0,Cash loans,F,N,Y,0,67500.0,80865.0,5881.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13439,-2717.0,-311.0,-3227,,1,1,1,1,1,0,Laborers,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 2,0.4648311169632833,0.7150418188660659,0.1766525794312139,0.0825,,0.9811,,,0.0,0.2069,0.1667,,0.0135,,0.0778,,0.0,0.084,,0.9811,,,0.0,0.2069,0.1667,,0.0138,,0.081,,0.0,0.0833,,0.9811,,,0.0,0.2069,0.1667,,0.0137,,0.0792,,0.0,reg oper account,block of flats,0.0612,,No,0.0,0.0,0.0,0.0,-2370.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.2021727807128506,0.8347245409015025,33750.0,0.0871333333333333,0.0727323316638842,7.0,-618.4285714285714,0.0,-217.14285714285717,-929.6666666666666,0.0,0.0,67854.85714285714,12744.9,0.0,0.0,-405.8571428571428,,,4.0,1764400.25,8593.154999999999,120745.125,106221.375,15690.375,120745.125,13.0,1.0,0.0816818181818181,,,-1779.5,167.5,17.0,365243.0,-1550.3333333333333,-980.3333333333334,-1050.3333333333333,-1045.6666666666667,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.011494252873563,9.540229885057473,-1294.126436781609,-1295.522509578544,10218.726422413793,8221.421594827587,-43.66666666666666,19.87037037037037,11.203703703703704,0.0,0.0
13,100017,0.0,Cash loans,M,Y,N,1,225000.0,918468.0,28966.5,697500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-14086,-3028.0,-643.0,-4911,23.0,1,1,0,1,0,0,Drivers,3.0,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.5669066132460429,0.7700870700124128,0.1474,0.0973,0.9806,0.7348,0.0582,0.16,0.1379,0.3333,0.375,0.0931,0.1202,0.1397,0.0,0.0,0.1502,0.101,0.9806,0.7452,0.0587,0.1611,0.1379,0.3333,0.375,0.0952,0.1313,0.1456,0.0,0.0,0.1489,0.0973,0.9806,0.7383,0.0585,0.16,0.1379,0.3333,0.375,0.0947,0.1223,0.1422,0.0,0.0,reg oper account,block of flats,0.1417,Panel,No,0.0,0.0,0.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.2149652136873491,0.2449731509426566,75000.0,0.12874,0.0315378434523576,6.0,-1944.3333333333333,0.0,-1512.3333333333333,-1677.8333333333333,0.0,0.0,143295.0,0.0,0.0,0.0,-1594.3333333333333,,,2.0,2165656.0,14375.4075,176665.5,175565.25,19152.0,176665.5,16.5,1.0,0.1065294460046603,,,-1526.5,1454.0,17.0,365243.0,-1489.5,-1009.5,181557.5,181560.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,8.0,-1279.5,-1289.5,14371.62075,14371.62075,-42.75,17.0,9.75,0.0,0.0
14,100018,0.0,Cash loans,F,N,Y,0,189000.0,773680.5,32778.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-14583,-203.0,-615.0,-2056,,1,1,0,1,0,0,Laborers,2.0,2,1,MONDAY,9,0,0,0,0,0,0,Transport: type 2,0.7219397686622343,0.6426562048311103,,0.3495,0.1335,0.9985,0.9796,0.1143,0.4,0.1724,0.6667,0.7083,0.1758,0.2849,0.3774,0.0193,0.1001,0.3561,0.1386,0.9985,0.9804,0.1153,0.4028,0.1724,0.6667,0.7083,0.1798,0.3113,0.3932,0.0195,0.106,0.3529,0.1335,0.9985,0.9799,0.115,0.4,0.1724,0.6667,0.7083,0.1789,0.2899,0.3842,0.0194,0.1022,reg oper account,block of flats,0.3811,Panel,No,0.0,0.0,0.0,0.0,-188.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0139203181787012,0.2442868858656771,94500.0,0.1734285714285714,0.0423663256344188,,,,,,,,,,,,,,,4.0,1801787.25,38669.70375,298363.46625,285989.59125,14295.375,298363.46625,15.25,1.0,0.0272292012927219,,,-755.25,619.5,10.0,365243.0,-905.6666666666666,-655.6666666666666,121057.66666666669,121061.33333333331,0.0,,,,,,,,,,,,,,,,,,,,,1.238095238095238,4.5,-803.5238095238095,-812.036507936508,44931.61428571429,44931.61428571429,-27.0,9.571428571428571,5.666666666666667,0.0,0.0
15,100019,0.0,Cash loans,M,Y,Y,0,157500.0,299772.0,20160.0,247500.0,Family,Working,Secondary / secondary special,Single / not married,Rented apartment,0.020713,-8728,-1157.0,-3494.0,-1368,17.0,1,1,0,1,0,0,Laborers,1.0,3,3,SATURDAY,6,0,0,0,1,1,0,Business Entity Type 2,0.1156343372622997,0.34663398139668,0.6785676886853644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-925.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.1325618698441796,0.5253993034706377,157500.0,0.128,0.0672511108442416,2.0,-495.0,0.0,5441.0,,0.0,0.0,360000.0,122735.07,135000.0,0.0,-26.5,27000.0,-8.0,1.0,1620327.0,10518.615,84136.5,104683.5,0.0,84136.5,10.0,1.0,0.0,,,-925.0,1000.0,12.0,365243.0,-894.0,-564.0,-714.0,-705.0,0.0,,,,,,,,,,,,,,,,,,,,,1.5,4.25,-796.5,-827.0,15090.46875,20636.62875,-27.5,11.375,7.875,0.0,0.0
16,100020,0.0,Cash loans,M,N,N,0,108000.0,509602.5,26149.5,387000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-12931,-1317.0,-6392.0,-3866,,1,1,0,1,0,0,Drivers,2.0,2,2,THURSDAY,12,0,0,0,1,1,0,Government,,0.2363778398884225,0.0621030378372968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.1018482715953909,0.2119298865292065,54000.0,0.242125,0.0513135237758841,4.0,-261.5,0.0,-32.5,-223.0,0.0,0.0,49871.25,30772.125,0.0,0.0,-130.75,,,2.0,1184791.0,7254.5175,39206.25,41706.0,0.0,39206.25,10.5,1.0,0.0,,,-357.5,300.0,7.0,365243.0,-326.0,-146.0,182476.0,182479.5,0.0,,,,,,,,,,,,,,,,,,,,,1.0,3.75,-243.5,-252.0,7254.266250000001,7254.266250000001,-9.0,7.0,4.0,0.0,0.0
17,100021,0.0,Revolving loans,F,N,Y,1,81000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010966,-9776,-191.0,-4143.0,-2427,,1,1,0,1,0,0,Laborers,3.0,2,2,MONDAY,10,0,0,0,1,1,0,Construction,,0.6835133461914255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2811.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0195376432078559,0.3,27000.0,0.1666666666666666,0.05,,,,,,,,,,,,,,,6.0,2012749.6666666667,10686.165,40961.25,153615.75,3770.1,49153.5,15.666666666666666,1.0,0.1066061776681036,,,-943.8333333333334,2073.0,7.0,365243.0,72171.4,72363.4,145338.0,72234.4,0.0,-10.0,0.0,675000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.125,3.375,-1025.25,-1037.03125,9280.588124999998,9280.588124999998,-34.375,8.598214285714285,5.754464285714286,0.0,0.0
18,100022,0.0,Revolving loans,F,N,Y,0,112500.0,157500.0,7875.0,157500.0,Other_A,Working,Secondary / secondary special,Widow,House / apartment,0.04622,-17718,-7804.0,-8751.0,-1259,,1,1,0,1,1,0,Laborers,1.0,1,1,FRIDAY,13,0,0,0,0,0,0,Housing,,0.7064284028871654,0.5567274263630174,0.0278,0.0617,0.9881,0.8368,0.0018,0.0,0.1034,0.0833,0.125,0.0279,0.0227,0.029,0.0,0.0,0.0284,0.064,0.9881,0.8432,0.0018,0.0,0.1034,0.0833,0.125,0.0286,0.0248,0.0302,0.0,0.0,0.0281,0.0617,0.9881,0.8390000000000001,0.0018,0.0,0.1034,0.0833,0.125,0.0284,0.0231,0.0295,0.0,0.0,reg oper account,block of flats,0.0238,"Stone, brick",No,8.0,0.0,8.0,0.0,-239.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.440456033412349,0.7142857142857143,112500.0,0.07,0.05,2.0,-337.0,0.0,940.0,,0.0,0.0,528750.0,205276.5,0.0,0.0,-28.0,,,1.0,1319299.0,6765.975,89091.0,103203.0,0.0,89091.0,18.0,1.0,0.0,,,-239.0,-1.0,18.0,365243.0,-209.0,301.0,365243.0,365243.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,4.0,-119.0,-142.42857142857142,6765.975,6765.975,-5.0,18.0,15.0,0.0,0.0
19,100023,0.0,Cash loans,F,N,Y,1,90000.0,544491.0,17563.5,454500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.015221,-11348,-2038.0,-1021.0,-3964,,1,1,1,1,1,0,Core staff,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Kindergarten,,0.5866171400119664,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1850.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.1795911173775114,0.1652919882973272,45000.0,0.19515,0.0322567315162234,13.0,-1164.3846153846157,0.0,-364.9166666666667,-997.3,2720.85,0.0,126591.71884615385,13703.85,0.0,0.0,-634.0769230769231,,,4.0,1874269.0,8895.8925,98746.875,113517.0,8435.25,98746.875,10.0,1.0,0.0986694520184929,,,-1215.75,382.0,12.5,365243.0,90199.75,90552.25,90372.25,90377.25,0.5,-7.5,0.0,135000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.1488095238095235,4.833333333333333,-1366.3333333333333,-1380.946428571429,30064.665535714284,30064.665535714284,-45.66666666666666,14.0,9.666666666666666,0.0,0.0
20,100024,0.0,Revolving loans,M,Y,Y,0,135000.0,427500.0,21375.0,427500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-18252,-4286.0,-298.0,-1800,7.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,0.5656548824667073,0.113374512719927,,0.0722,0.0801,0.9781,0.7008,,0.0,0.1379,0.1667,0.0417,0.0534,0.0588,0.0619,0.0,0.0,0.0735,0.0831,0.9782,0.7125,,0.0,0.1379,0.1667,0.0417,0.0546,0.0643,0.0645,0.0,0.0,0.0729,0.0801,0.9781,0.7048,,0.0,0.1379,0.1667,0.0417,0.0543,0.0599,0.063,0.0,0.0,reg oper account,block of flats,0.053,"Stone, brick",No,0.0,0.0,0.0,0.0,-296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.2348235809774271,0.3157894736842105,67500.0,0.1583333333333333,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,100025,0.0,Cash loans,F,Y,Y,1,202500.0,1132573.5,37561.5,927000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-14815,-1652.0,-2299.0,-2299,14.0,1,1,0,1,0,0,Sales staff,3.0,2,2,MONDAY,9,0,0,0,0,0,0,Trade: type 7,0.4377090198475417,0.2337669575081463,0.5424451438613613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,0.1115086061424232,0.1787963430187974,67500.0,0.1854888888888889,0.0331647350039533,1.0,-700.0,0.0,1124.0,,,0.0,2452500.0,1886544.0,0.0,0.0,-49.0,,,8.0,1782475.25,27645.59571428571,259795.344375,295425.781875,5845.5,296908.965,14.375,1.0,0.1057662298825576,,,-731.0,120.75,13.714285714285714,365243.0,71931.2,-746.2,72127.8,72135.6,0.6,,,,,,,,,,,,,,,,,,,,,1.0729166666666667,5.415865384615385,-1264.565705128205,-1276.8052884615386,43017.80354567308,39940.47789663462,-42.5,14.227678571428571,9.727678571428571,0.0,0.0
22,100026,0.0,Cash loans,F,N,N,1,450000.0,497520.0,32521.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.020713,-11146,-4306.0,-114.0,-2518,,1,1,0,1,0,0,Sales staff,3.0,3,2,THURSDAY,6,0,0,0,0,0,0,Self-employed,,0.457142971588935,0.3589512285783967,0.0907,0.0795,0.9786,0.7076,0.012,0.0,0.2069,0.1667,0.2083,0.0898,0.0723,0.0873,0.0077,0.0044,0.0924,0.0825,0.9786,0.7190000000000001,0.0121,0.0,0.2069,0.1667,0.2083,0.0918,0.079,0.091,0.0078,0.0047,0.0916,0.0795,0.9786,0.7115,0.012,0.0,0.2069,0.1667,0.2083,0.0913,0.0735,0.0889,0.0078,0.0045,reg oper account,block of flats,0.0696,Panel,No,0.0,0.0,0.0,0.0,-468.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.3863269334290328,0.9044862518089724,150000.0,0.07227,0.0653672214182344,3.0,-679.0,0.0,899.0,-916.0,0.0,0.0,1875000.0,1738907.19,0.0,0.0,-314.6666666666667,,,3.0,1575277.6666666667,33193.665,269115.0,292281.0,0.0,403672.5,8.333333333333334,1.0,0.0,,,-682.3333333333334,66.0,21.0,365243.0,-917.0,-317.0,-827.0,-810.0,0.5,,,,,,,,,,,,,,,,,,,,,1.25,2.5,-872.0,-881.4166666666666,214993.59,214993.59,-28.75,12.5,10.375,0.0,0.0
23,100027,0.0,Cash loans,F,N,Y,0,83250.0,239850.0,23850.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006296,-24827,,-9012.0,-3684,,1,0,0,1,1,0,,2.0,3,3,FRIDAY,12,0,0,0,0,0,0,XNA,,0.6243047373592765,0.6690566947824041,0.1443,0.0848,0.9876,0.83,0.1064,0.14,0.1207,0.375,0.4167,0.2371,0.1173,0.1484,0.0019,0.0007,0.1261,0.0754,0.9876,0.8367,0.0,0.1208,0.1034,0.375,0.4167,0.2425,0.1102,0.0923,0.0,0.0,0.1457,0.0848,0.9876,0.8323,0.1071,0.14,0.1207,0.375,0.4167,0.2412,0.1193,0.151,0.0019,0.0007,org spec account,block of flats,0.1639999999999999,Mixed,No,0.0,0.0,0.0,0.0,-795.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,,0.3470919324577861,41625.0,0.2864864864864865,0.099437148217636,3.0,-793.0,0.0,-278.3333333333333,-902.5,2565.0,0.0,208432.5,125571.0,0.0,0.0,-600.6666666666666,,,4.0,2264359.5,24067.755,163621.125,173795.625,0.0,218161.5,14.25,1.0,0.0,,,-407.0,557.25,11.333333333333334,365243.0,-602.5,-302.5,-302.5,-295.5,0.5,,,,,,,,,,,,,,,,,,,,,1.0,6.0,-452.5,-461.925,24814.425000000003,24814.425000000003,-15.25,11.0,5.666666666666666,0.0,0.0
24,100029,0.0,Cash loans,M,Y,N,2,135000.0,247500.0,12703.5,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-11286,-746.0,-108.0,-3729,7.0,1,1,0,1,0,0,Drivers,4.0,2,2,THURSDAY,14,0,0,0,0,1,1,Business Entity Type 3,,0.7861793090532118,0.5656079814115492,0.1433,0.1455,0.9861,0.8096,0.0212,0.0,0.3103,0.1667,0.2083,0.0861,0.1168,0.1217,0.0,0.0043,0.146,0.1509,0.9861,0.8171,0.0214,0.0,0.3103,0.1667,0.2083,0.0881,0.1276,0.1268,0.0,0.0045,0.1447,0.1455,0.9861,0.8121,0.0214,0.0,0.3103,0.1667,0.2083,0.0876,0.1189,0.1239,0.0,0.0044,reg oper account,block of flats,0.0967,Panel,No,1.0,1.0,1.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660995924153819,0.5454545454545454,33750.0,0.0941,0.0513272727272727,4.0,-1416.75,0.0,-336.3333333333333,-1541.3333333333333,,0.0,1857008.25,1227429.0,0.0,0.0,-1041.75,,,1.0,2662898.0,22891.68,126000.0,126000.0,0.0,126000.0,18.0,1.0,0.0,,,-324.0,18.0,6.0,365243.0,-293.0,-143.0,-203.0,-197.0,0.0,,,,,,,,,,,,,,,,,,,,,1.25,2.5,-248.0,-267.75,33917.09625,33917.09625,-8.5,5.333333333333333,3.0,0.0,0.0
25,100030,0.0,Cash loans,F,N,Y,0,90000.0,225000.0,11074.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19334,-3494.0,-2419.0,-2893,,1,1,0,1,1,0,Cleaning staff,2.0,2,2,SATURDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.5619484093041138,0.6514056365297631,0.4614823912998385,0.0722,0.0147,0.9781,0.7008,0.001,0.0,0.1379,0.1667,0.0417,0.0498,0.0588,0.067,0.0,0.0,0.0735,0.0153,0.9782,0.7125,0.001,0.0,0.1379,0.1667,0.0417,0.0509,0.0643,0.0698,0.0,0.0,0.0729,0.0147,0.9781,0.7048,0.001,0.0,0.1379,0.1667,0.0417,0.0506,0.0599,0.0682,0.0,0.0,reg oper account,block of flats,0.0533,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1807179062790938,0.4,45000.0,0.12305,0.04922,6.0,-930.8333333333334,0.0,-61.6,-624.0,0.0,0.0,107238.495,75273.75,4276.005,0.0,-411.1666666666667,,,12.0,1868788.4166666667,4731.04125,33497.26875,32534.64375,1262.625,33497.26875,12.5,1.0,0.0448038956543629,,,-1981.0833333333333,75.83333333333333,8.625,365243.0,-1582.5,-1462.5,-1522.5,-1427.0,0.0,,,,,,,,,,,,,,,,,,,,,1.6,2.0,-1552.5,-1565.6,13866.381,13866.381,-49.5,3.4166666666666665,1.7291666666666667,0.0,0.0
